;NOME MUNICÍPIO;UF;MÊS DISPONIBILIZAÇÃO;CÓDIGO MUNICÍPIO IBGE;soma_valor_beneficio;count_valor_beneficio;concatenar
17043;GAUCHA DO NORTE;MT;202010;35727006.0;570600;1239;202010GAUCHA DO NORTEMT
17044;GAUCHA DO NORTE;MT;202011;40830864.0;769200;1945;202011GAUCHA DO NORTEMT
17045;GAUCHA DO NORTE;MT;202012;45934722.0;710700;1960;202012GAUCHA DO NORTEMT
17046;GAURAMA;RS;202004;4308706.0;300000;459;202004GAURAMARS
17047;GAURAMA;RS;202005;8617412.0;389400;596;202005GAURAMARS
17048;GAURAMA;RS;202006;12926118.0;189600;294;202006GAURAMARS
17049;GAURAMA;RS;202007;17234824.0;429000;658;202007GAURAMARS
17050;GAURAMA;RS;202008;21543530.0;366600;563;202008GAURAMARS
17051;GAURAMA;RS;202009;25852236.0;483000;766;202009GAURAMARS
17052;GAURAMA;RS;202010;30160942.0;284700;653;202010GAURAMARS
17053;GAURAMA;RS;202011;34469648.0;389100;1016;202011GAURAMARS
17054;GAURAMA;RS;202012;38778354.0;336600;979;202012GAURAMARS
17055;GAVIAO;BA;202004;2911253.0;388800;616;202004GAVIAOBA
17056;GAVIAO;BA;202005;5822506.0;438600;695;202005GAVIAOBA
17057;GAVIAO;BA;202006;8733759.0;156000;247;202006GAVIAOBA
17058;GAVIAO;BA;202007;11645012.0;457200;725;202007GAVIAOBA
17059;GAVIAO;BA;202008;14556265.0;367800;587;202008GAVIAOBA
17060;GAVIAO;BA;202009;17467518.0;456900;758;202009GAVIAOBA
17061;GAVIAO;BA;202010;20378771.0;252600;687;202010GAVIAOBA
17062;GAVIAO;BA;202011;23290024.0;376200;1104;202011GAVIAOBA
17063;GAVIAO;BA;202012;23290024.0;353400;1100;202012GAVIAOBA
17064;GAVIAO PEIXOTO;SP;202004;3516853.0;324600;472;202004GAVIAO PEIXOTOSP
17065;GAVIAO PEIXOTO;SP;202005;7033706.0;452400;669;202005GAVIAO PEIXOTOSP
17066;GAVIAO PEIXOTO;SP;202006;10550559.0;206400;306;202006GAVIAO PEIXOTOSP
17067;GAVIAO PEIXOTO;SP;202007;14067412.0;490800;725;202007GAVIAO PEIXOTOSP
17068;GAVIAO PEIXOTO;SP;202008;17584265.0;423600;625;202008GAVIAO PEIXOTOSP
17069;GAVIAO PEIXOTO;SP;202009;21101118.0;546300;822;202009GAVIAO PEIXOTOSP
17070;GAVIAO PEIXOTO;SP;202010;24617971.0;343800;712;202010GAVIAO PEIXOTOSP
17071;GAVIAO PEIXOTO;SP;202011;28134824.0;448200;1110;202011GAVIAO PEIXOTOSP
17072;GAVIAO PEIXOTO;SP;202012;31651677.0;416400;1128;202012GAVIAO PEIXOTOSP
17073;GEMINIANO;PI;202004;2204352.0;414000;663;202004GEMINIANOPI
17074;GEMINIANO;PI;202005;4408704.0;486000;780;202005GEMINIANOPI
17075;GEMINIANO;PI;202006;6613056.0;207600;334;202006GEMINIANOPI
17076;GEMINIANO;PI;202007;8817408.0;507600;814;202007GEMINIANOPI
17077;GEMINIANO;PI;202008;11021760.0;420600;676;202008GEMINIANOPI
17078;GEMINIANO;PI;202009;13226112.0;509700;855;202009GEMINIANOPI
17079;GEMINIANO;PI;202010;15430464.0;282300;761;202010GEMINIANOPI
17080;GEMINIANO;PI;202011;17634816.0;416100;1237;202011GEMINIANOPI
17081;GEMINIANO;PI;202012;17634816.0;383700;1206;202012GEMINIANOPI
17082;GENERAL CAMARA;RS;202004;4308805.0;631800;968;202004GENERAL CAMARARS
17083;GENERAL CAMARA;RS;202005;8617610.0;803400;1239;202005GENERAL CAMARARS
17084;GENERAL CAMARA;RS;202006;12926415.0;353400;552;202006GENERAL CAMARARS
17085;GENERAL CAMARA;RS;202007;17235220.0;889800;1370;202007GENERAL CAMARARS
17086;GENERAL CAMARA;RS;202008;21544025.0;776400;1195;202008GENERAL CAMARARS
